transaction_id,customer_id,merchant_id,transaction_date,amount,currency,card_number,card_brand,card_type,card_subtype,merchant_name,merchant_category_code,merchant_category,merchant_description,transaction_status,authorization_code,region_code,region_name,country_code,timezone,customer_tier,customer_credit_limit,primary_department,sensitivity_level,risk_level,risk_score,is_international,is_online,processor_response_code,created_timestamp,updated_timestamp
TXN_1F03F731213C,CUST_899649,MERCH_46512,2024-12-24 11:34:59,48.37,USD,4***-****-****-6062,VISA,DEBIT,STANDARD,Apparel Store #944,5691,APPAREL,Men's and Women's Clothing,DECLINED,AUTH456331,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,0.61,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3A8FF4A7E67E,CUST_248766,MERCH_92991,2025-01-10 15:27:37,581.45,USD,6***-****-****-2391,DISCOVER,CREDIT,CASHBACK,Liquor Store #905,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH155164,US_EAST,US East,US,America/New_York,GOLD,100000,COMPLIANCE,PUBLIC,LOW,15.74,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_809C2734498D,CUST_385320,MERCH_68079,2025-02-25 13:52:30,239.56,USD,3***-******-79066,AMEX,CREDIT,CASHBACK,Retail Store #684,5311,RETAIL,Department Stores,APPROVED,AUTH423401,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,22.05,True,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_BAD8866AE941,CUST_416061,MERCH_37686,2024-10-31 18:53:15,193.2,USD,4***-****-****-9196,VISA,CREDIT,REWARDS,Grocery Store #573,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH973835,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,7.21,True,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1EE67988A2AF,CUST_582087,MERCH_20205,2025-01-15 17:50:54,188.44,USD,6***-****-****-6928,DISCOVER,CREDIT,CASHBACK,Retail Store #91,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH557925,EUROPE,Europe,UK,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,24.33,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_93369BA9ADE8,CUST_425346,MERCH_54500,2025-01-25 07:12:11,942.64,USD,4***-****-****-3419,VISA,CREDIT,REWARDS,Financial Store #242,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH207798,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,25.6,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_65588B55B74E,CUST_285751,MERCH_92306,2025-01-15 03:18:31,1731.21,USD,6***-****-****-6179,DISCOVER,CREDIT,CASHBACK,Apparel Store #155,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH561124,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,SILVER,25000,FRAUD,RESTRICTED,CRITICAL,46.89,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_45436725E488,CUST_469038,MERCH_76497,2025-08-13 06:11:01,977.59,USD,4***-****-****-9307,VISA,CREDIT,CASHBACK,Transport Store #394,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH585188,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,PUBLIC,LOW,44.97,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_EFF6D0ABF81C,CUST_734394,MERCH_72341,2024-12-16 19:55:42,355.27,USD,3***-******-78690,AMEX,CREDIT,CASHBACK,Restaurant Store #536,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH739427,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,36.39,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_EFBCF2662FB5,CUST_912085,MERCH_54350,2024-12-30 23:13:53,259.48,USD,4***-****-****-6461,VISA,CREDIT,TRAVEL,Transport Store #84,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH711046,US_EAST,US East,US,America/New_York,STANDARD,10000,OPERATIONS,PUBLIC,LOW,91.67,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_FD85C59334C0,CUST_235215,MERCH_87993,2025-06-25 12:40:07,498.6,USD,3***-******-94675,AMEX,CREDIT,CASHBACK,Gas Store #687,5541,GAS,Service Stations,APPROVED,AUTH543973,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,INTERNAL,MEDIUM,1.82,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E405434D74AF,CUST_324597,MERCH_54791,2025-03-27 18:48:02,386.58,USD,5***-****-****-6517,MASTERCARD,PREPAID,GIFT,Restaurant Store #898,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH903531,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,GOLD,100000,OPERATIONS,INTERNAL,MEDIUM,59.72,True,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F5044DC49EE1,CUST_971728,MERCH_91885,2025-06-30 19:35:01,753.57,USD,3***-******-40671,AMEX,CREDIT,REWARDS,Retail Store #547,5311,RETAIL,Department Stores,PENDING,AUTH350786,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,96.56,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_897546CFECC9,CUST_811256,MERCH_84766,2025-07-25 20:46:04,579.27,USD,6***-****-****-3267,DISCOVER,CREDIT,REWARDS,Financial Store #894,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH362147,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,64.12,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2474AB4678A2,CUST_398910,MERCH_20993,2025-07-25 19:00:56,369.14,USD,5***-****-****-6727,MASTERCARD,DEBIT,STANDARD,Liquor Store #953,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH127965,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,5.33,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6A06DD70D578,CUST_185569,MERCH_59140,2025-07-30 20:43:41,238.87,USD,3***-******-71487,AMEX,DEBIT,STANDARD,Gas Store #460,5541,GAS,Service Stations,APPROVED,AUTH745239,US_WEST,US West,US,America/Los_Angeles,PREMIUM,500000,OPERATIONS,RESTRICTED,LOW,90.59,True,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_22FA1483BBDC,CUST_975522,MERCH_29597,2025-07-16 22:27:56,313.29,USD,3***-******-24530,AMEX,CREDIT,REWARDS,Restaurant Store #857,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH624108,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,GOLD,100000,OPERATIONS,PUBLIC,LOW,63.2,True,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_BF1A826C4C3E,CUST_550089,MERCH_10205,2025-04-03 22:01:08,1405.8,USD,4***-****-****-9316,VISA,CREDIT,CASHBACK,Financial Store #568,6051,FINANCIAL,"Non-FI, Money Orders",PENDING,AUTH121322,EUROPE,Europe,IT,Europe/London,SILVER,25000,COMPLIANCE,INTERNAL,LOW,87.33,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0D6B2202BE45,CUST_365971,MERCH_12128,2024-09-28 20:01:41,365.25,USD,4***-****-****-3868,VISA,CREDIT,REWARDS,Apparel Store #851,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH916990,EUROPE,Europe,IT,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,98.08,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3ECA6A3E5E37,CUST_166165,MERCH_69988,2025-02-13 06:30:24,494.62,USD,5***-****-****-5150,MASTERCARD,CREDIT,REWARDS,Grocery Store #38,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH889882,US_EAST,US East,US,America/New_York,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,28.61,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_FA54C195A337,CUST_386488,MERCH_26315,2025-06-07 09:20:08,405.56,USD,6***-****-****-9507,DISCOVER,CREDIT,CASHBACK,Liquor Store #274,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH940064,EUROPE,Europe,UK,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,72.71,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_327BE8B380E2,CUST_671971,MERCH_48504,2024-11-15 08:01:53,1385.73,USD,3***-******-68606,AMEX,CREDIT,REWARDS,Retail Store #44,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH862120,EUROPE,Europe,FR,Europe/London,GOLD,100000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,61.49,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0D7D696C0E2B,CUST_178686,MERCH_97973,2025-07-12 01:08:42,221.9,USD,5***-****-****-2101,MASTERCARD,DEBIT,STANDARD,Grocery Store #242,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH916332,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,SILVER,25000,OPERATIONS,PUBLIC,LOW,36.22,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E0FCF03C6489,CUST_488984,MERCH_58760,2024-10-25 16:12:26,35.34,USD,3***-******-34385,AMEX,CREDIT,CASHBACK,Liquor Store #512,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH642895,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,91.35,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_9F3A10D6F706,CUST_838237,MERCH_68493,2025-03-06 04:07:58,189.2,USD,6***-****-****-2438,DISCOVER,CREDIT,REWARDS,Retail Store #830,5311,RETAIL,Department Stores,APPROVED,AUTH815054,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,66.78,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_32FAF3FF3132,CUST_992717,MERCH_30644,2025-03-22 11:24:28,45.76,USD,4***-****-****-8657,VISA,CREDIT,CASHBACK,Retail Store #823,5311,RETAIL,Department Stores,APPROVED,AUTH678443,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,61.19,True,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D726510958AB,CUST_517500,MERCH_72739,2025-03-05 08:51:21,235.59,USD,4***-****-****-3102,VISA,DEBIT,STANDARD,Gas Store #900,5541,GAS,Service Stations,PENDING,AUTH969325,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,76.78,True,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3F46EC0E62AA,CUST_971776,MERCH_26274,2024-12-30 22:18:42,847.47,USD,5***-****-****-4216,MASTERCARD,CREDIT,REWARDS,Transport Store #651,4111,TRANSPORT,"Transportation, Suburban and Local",DECLINED,AUTH677599,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,12.52,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_78E5270FA998,CUST_720556,MERCH_86106,2024-10-13 03:50:29,110.01,USD,3***-******-95344,AMEX,CREDIT,TRAVEL,Apparel Store #216,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH904214,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,61.81,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F7AB48BEA4EE,CUST_773088,MERCH_49596,2024-11-12 00:12:22,890.42,USD,6***-****-****-8609,DISCOVER,DEBIT,STANDARD,Retail Store #209,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH456717,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,31.26,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_9BE1DC5D2EE6,CUST_237118,MERCH_58567,2025-01-02 07:45:41,757.13,USD,3***-******-90658,AMEX,CREDIT,CASHBACK,Entertainment Store #429,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH360330,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,PUBLIC,LOW,81.35,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4415B2E3CB08,CUST_900190,MERCH_30885,2025-03-26 21:52:24,373.93,USD,3***-******-41552,AMEX,CREDIT,CASHBACK,Entertainment Store #221,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH711680,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,4.87,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_42B11D2AD3B8,CUST_399628,MERCH_80345,2025-02-14 04:28:51,60.65,USD,3***-******-57516,AMEX,CREDIT,CASHBACK,Transport Store #567,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH402620,US_EAST,US East,US,America/New_York,STANDARD,10000,OPERATIONS,PUBLIC,LOW,38.63,False,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_ABA0960F071B,CUST_965401,MERCH_91689,2024-11-06 15:27:32,207.07,USD,3***-******-75546,AMEX,CREDIT,REWARDS,Transport Store #42,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH147504,US_EAST,US East,US,America/New_York,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,13.7,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6A29DC985640,CUST_644559,MERCH_69898,2025-05-09 00:59:26,744.53,USD,3***-******-87820,AMEX,CREDIT,CASHBACK,Apparel Store #345,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH631958,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,70.87,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3790BCFDAB83,CUST_486251,MERCH_53416,2025-07-12 15:59:01,972.62,USD,4***-****-****-4728,VISA,CREDIT,CASHBACK,Apparel Store #739,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH153849,US_EAST,US East,US,America/New_York,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,17.05,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6360024DCCF1,CUST_961574,MERCH_99224,2024-11-09 10:13:52,837.66,USD,4***-****-****-7723,VISA,DEBIT,STANDARD,Retail Store #514,5311,RETAIL,Department Stores,APPROVED,AUTH912617,US_WEST,US West,US,America/Los_Angeles,PREMIUM,500000,OPERATIONS,RESTRICTED,LOW,87.28,True,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_00712AB7BC5A,CUST_688132,MERCH_52604,2025-01-27 04:59:01,545.56,USD,5***-****-****-5331,MASTERCARD,CREDIT,REWARDS,Entertainment Store #625,7995,ENTERTAINMENT,"Betting, Gambling",DECLINED,AUTH607699,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,95.73,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_39348F390129,CUST_412071,MERCH_47880,2025-06-18 21:11:21,280.72,USD,6***-****-****-2996,DISCOVER,CREDIT,CASHBACK,Transport Store #588,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH809489,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,89.58,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_9AE2D20CBE33,CUST_404561,MERCH_15513,2025-07-30 03:51:32,547.81,USD,6***-****-****-3249,DISCOVER,CREDIT,REWARDS,Retail Store #112,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH745584,EUROPE,Europe,ES,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,23.93,True,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C2211A7DFF1B,CUST_155040,MERCH_23133,2024-11-11 22:54:26,206.42,USD,5***-****-****-8793,MASTERCARD,CREDIT,CASHBACK,Grocery Store #489,5411,GROCERY,"Grocery Stores, Supermarkets",PENDING,AUTH782139,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,75.59,False,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CBD16A72A5BD,CUST_777273,MERCH_17754,2025-09-09 07:34:45,460.22,USD,4***-****-****-9116,VISA,CREDIT,REWARDS,Gas Store #191,5541,GAS,Service Stations,APPROVED,AUTH885386,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,87.67,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_AC1F7D86EBCF,CUST_695551,MERCH_89007,2024-11-02 17:37:25,865.95,USD,6***-****-****-8668,DISCOVER,CREDIT,REWARDS,Financial Store #280,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH302177,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,33.07,False,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0FA7194F4D88,CUST_853504,MERCH_34405,2025-02-16 02:14:02,414.36,USD,5***-****-****-2421,MASTERCARD,CREDIT,TRAVEL,Gas Store #411,5541,GAS,Service Stations,APPROVED,AUTH801765,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,18.48,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_21A1773B52CE,CUST_439320,MERCH_42512,2024-09-16 01:22:42,268.94,USD,3***-******-40972,AMEX,CREDIT,REWARDS,Transport Store #64,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH800224,US_EAST,US East,US,America/New_York,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,46.54,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_BF3E185319B6,CUST_819400,MERCH_75866,2024-11-02 11:44:27,483.4,USD,3***-******-89395,AMEX,CREDIT,TRAVEL,Transport Store #383,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH536045,EUROPE,Europe,ES,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,91.28,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_BA526ED61798,CUST_651033,MERCH_68556,2025-04-08 00:49:29,834.28,USD,4***-****-****-6375,VISA,CREDIT,CASHBACK,Financial Store #875,6051,FINANCIAL,"Non-FI, Money Orders",DECLINED,AUTH645617,EUROPE,Europe,IT,Europe/London,GOLD,100000,COMPLIANCE,PUBLIC,LOW,11.62,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_AEBC5B17ED96,CUST_635167,MERCH_68390,2025-07-21 23:47:09,630.18,USD,6***-****-****-7487,DISCOVER,CREDIT,CASHBACK,Apparel Store #261,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH956113,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,PUBLIC,LOW,74.58,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B0604B4DC757,CUST_544278,MERCH_55158,2025-07-07 06:07:43,121.31,USD,4***-****-****-7887,VISA,CREDIT,REWARDS,Entertainment Store #384,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH501058,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,86.96,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_985E4FC92139,CUST_184148,MERCH_99486,2024-12-07 02:24:46,851.34,USD,5***-****-****-1372,MASTERCARD,CREDIT,REWARDS,Financial Store #306,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH585494,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,53.19,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_FFEAE49CB60B,CUST_462974,MERCH_30332,2025-07-06 02:55:31,468.44,USD,4***-****-****-4943,VISA,DEBIT,STANDARD,Grocery Store #212,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH170559,EUROPE,Europe,UK,Europe/London,GOLD,100000,OPERATIONS,PUBLIC,LOW,59.39,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_081B0355413E,CUST_876513,MERCH_15798,2025-07-25 10:28:07,458.62,USD,4***-****-****-6253,VISA,CREDIT,CASHBACK,Gas Store #243,5541,GAS,Service Stations,APPROVED,AUTH416422,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,98.57,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5E3A51065F1F,CUST_388519,MERCH_17989,2025-05-30 08:09:20,193.67,USD,6***-****-****-9592,DISCOVER,CREDIT,CASHBACK,Grocery Store #327,5411,GROCERY,"Grocery Stores, Supermarkets",PENDING,AUTH830132,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,40.83,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5B19F7C2D41E,CUST_891062,MERCH_80507,2025-02-20 08:55:27,452.47,USD,5***-****-****-3196,MASTERCARD,CREDIT,REWARDS,Entertainment Store #398,7995,ENTERTAINMENT,"Betting, Gambling",DECLINED,AUTH354655,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,SILVER,25000,COMPLIANCE,PUBLIC,LOW,20.33,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_DD9435CD3A58,CUST_196955,MERCH_80206,2025-06-19 21:48:13,337.37,USD,4***-****-****-8854,VISA,CREDIT,CASHBACK,Restaurant Store #214,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH449138,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,OPERATIONS,INTERNAL,MEDIUM,95.7,True,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_262DECFD5810,CUST_877493,MERCH_25376,2025-07-09 19:06:10,237.2,USD,5***-****-****-8639,MASTERCARD,CREDIT,TRAVEL,Liquor Store #547,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",DECLINED,AUTH780233,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,30.84,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_75813E2F70F9,CUST_203398,MERCH_71537,2024-11-07 06:53:16,13.03,USD,6***-****-****-5836,DISCOVER,CREDIT,CASHBACK,Grocery Store #157,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH305721,EUROPE,Europe,FR,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,23.0,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0A9DB84B5F5A,CUST_369826,MERCH_74044,2024-11-22 02:14:21,458.87,USD,3***-******-78674,AMEX,CREDIT,TRAVEL,Gas Store #35,5541,GAS,Service Stations,APPROVED,AUTH979827,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,SILVER,25000,OPERATIONS,PUBLIC,LOW,94.52,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_85AB8C139D6F,CUST_244170,MERCH_92667,2025-05-17 06:51:03,3367.1,USD,5***-****-****-8916,MASTERCARD,CREDIT,REWARDS,Financial Store #676,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH611552,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,COMPLIANCE,INTERNAL,LOW,0.66,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A93DCCA43CD9,CUST_655134,MERCH_46010,2024-11-08 10:36:53,124.28,USD,6***-****-****-6807,DISCOVER,DEBIT,STANDARD,Gas Store #274,5541,GAS,Service Stations,APPROVED,AUTH933551,EUROPE,Europe,IT,Europe/London,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,LOW,7.9,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_BE5450568D3C,CUST_831105,MERCH_39603,2025-03-15 11:28:43,32.78,USD,4***-****-****-3807,VISA,DEBIT,STANDARD,Restaurant Store #85,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH624139,EUROPE,Europe,IT,Europe/London,STANDARD,10000,OPERATIONS,PUBLIC,LOW,64.49,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0A300532199D,CUST_340927,MERCH_37710,2025-09-07 07:31:10,2141.03,USD,3***-******-12052,AMEX,DEBIT,STANDARD,Financial Store #985,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH317221,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,COMPLIANCE,INTERNAL,LOW,75.23,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_765E0042A4DD,CUST_270341,MERCH_83919,2025-06-06 07:37:46,583.47,USD,3***-******-75639,AMEX,DEBIT,STANDARD,Liquor Store #764,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH462659,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,9.77,True,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_8F1044DD32D2,CUST_734565,MERCH_90460,2025-02-04 10:01:22,354.0,USD,3***-******-99088,AMEX,CREDIT,REWARDS,Entertainment Store #600,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH792764,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,8.57,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B255464E6F15,CUST_186023,MERCH_45123,2024-09-13 15:12:45,755.22,USD,5***-****-****-8286,MASTERCARD,CREDIT,TRAVEL,Liquor Store #369,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH898329,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,COMPLIANCE,PUBLIC,LOW,10.22,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B01D16367251,CUST_570646,MERCH_83005,2025-02-08 05:28:02,44.43,USD,4***-****-****-7353,VISA,CREDIT,REWARDS,Apparel Store #798,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH188813,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,57.2,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
